date,qinc_front,qinc_back_high,qinc_back_low,iso_front,iso_back
2018-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 08:00:00,41.750570056621484,15.5325938272125,15.314548430549053,33.73525598835539,4.167325622801462
2018-01-01 09:00:00,37.57117208245855,15.82272068903662,15.184338857204546,35.957519015930345,4.441842397140238
2018-01-01 10:00:00,217.2891137590262,60.52180813004006,60.52916533039584,115.4833330542874,14.26568848357847
2018-01-01 11:00:00,158.70610517888335,57.01874731462693,55.30465439516394,121.30214200102554,14.984487582843455
2018-01-01 12:00:00,279.35103187273717,74.01260619255449,75.03499966733555,136.41016896301173,16.850786385805318
2018-01-01 13:00:00,497.017939890891,86.30533902155405,94.63480849695094,99.38758754455645,12.277376531715644
2018-01-01 14:00:00,597.9208036032857,76.88068146415047,87.67685837633911,34.50079261254699,4.261892576444423
2018-01-01 15:00:00,344.110676576991,41.71055069909303,44.310519142079556,22.199261630134956,2.7422810080488387
2018-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0
